image_path,transcription
388/h07-044a.png,"Sentence Database
H07-044
The gross return on capital expenditure on town and neighbourhood shopping centres
ranges from 6 to 13 per cent. It is to their successful industrial and commercial
development that the corporations must look to recoup the high costs of main sewerage
and drainage, main roads and other special development expenditure.
The gross return
on
ture
capital expendi-
on town and neighbourhood shopping
centres ranges from 6 to 13 per cent
It is to their successful industries and
commercial development that the
corporations must book to recoup the
high costs of main sewerage
and
drainage, main roads and other special
development exporditure.
Name: A. Blasenbrei"
388/h07-051b.png,"Sentence Database
H07-051
These services develop at their own pace in response to local demand, however, and
little can be done to stimulate them. In practice it has not proved possible as yet
to attract ""head offices and administrative and research establishments including sec-
tions of government departments and other public offices"" on the scale needed ""to
establish the character of the town from the outset as one of diverse and balanced
social composition"" as recommended by the Reith Committee.
These services develop at their own pace
in response to beal demand, however,
and little can be done to stimulate them.
In practice it has not proved possible
as yet to attract head offices and
administrative and research establishments
including sections of government depart.
ments and other public offices"".
on
the
scale needed a to establish the character
of the town from the outset as one
of diverse and balanced social...
Name: A. Blasentrei"
389/h07-054a.png,"-
Sentence Database
H07-054
Except at Hemel Hempstead, large office organisations have until quite recently shown
little interest in the new towns, probably because of the difficulty in the early years
in recruiting suitable staff, especially junior staff, locally. There is evidence of greater
interest today, with nearly half a million square feet of office space under construction
almost as much as the total area so far completed.
Expect at Hemel Hempstead, lange office
organisations have until quite recently shown
little interest in the
new towns, probably because of
the difficulty in the early years in
recruiting
Suitable staff, especially junior staff, Locally.
There is evidence of greater intered today.
with nearly half a million square feet of
office
much
space
under construction - almost as
as
the total area so
for completed.
Name:
Wenzel"
389/h07-057a.png,"Sentence Database
H07-057
This interest is likely to grow as employers become aware of the advantages of setting
up offices in towns with a young and growing population and excellent schools and
technical colleges. Towards the end of the year the Minister wrote personally to some
two hundred chairmen of companies with large offices in central London, drawing their
attention to the opportunities offered by the new towns.
This intered is likely to grow as employers become
aware of the advantages of setting up offices in towns
with
a young
and
growing population and excellent
schools and technical colleges. Towards the end of
the
year
the Minister wrote personally to some two
hundred chairman of companies with large offices
in central Landen, drawing their attention to the
opportunities offered by the new towns.
Name:
Wenzel"
389/h07-060a.png,"Sentence Database
H07-060
The development corporations have provided office accommodation (in addition to
that included in factory premises) in the form of buildings specially designed to meet
the needs of particular organisations, and have also erected some buildings as a spec-
ulative venture. Despite some misgivings, these have readily let on satisfactory terms,
including in many cases a break clause in the lease allowing for a future increase in
rent to reflect rising values in the town.
The development corporations have provided office
accommodation ( in addiction to that included in factory
premises) in the form of buildings specially designed to meel
the needs of particular organisations, and have also
some buildings as a speculative venture.
erected
Despite
some misgivings, these have readily let on satis-
factory terms, including in many cases a
break clause in
the lease allowing for a future increase in rent to reflect
rising values in the town.
Name:
Wenzel"
389/h07-063a.png,"Sentence Database
H07-063
More modest premises are provided on the upper floors over shops in some of the
town centres for the small type of office organisation. Government departments with
branches established or about to be established in the new towns include Her Majesty's
Stationery Office at Basildon, the Meteorological Office at Bracknell, the Admiralty
(who have a research laboratory at Harlow), the General Post Office and the Ministry
of Transport at Hemel Hempstead and the Department of Scientific and Industrial
Research at Stevenage.
More modest
shops in
In some
premises are provided on the upper floors over
of the town centres for the small hype of
office organisations Government departments with branches
established or about to be established in the new towns include
Her Majesty's Stationary Office at Basildon, the Meteorological
Office at Bracknell, the Admiralty luho have a research labora-
tory at Harlow 1, the General Post Office and the Ministry of
Transport at Hemel Hempstead and the Departement of Scien-
tific and Industrial Research at Stevenage.
Name:
Wenzel"
389/h07-066a.png,"Sentence Database
H07-066
Local offices of the Ministry of Labour, Ministry of National Insurance and Inland
Revenue are of course established or proposed in all the towns. Because of the ab-
normal age structure of the new town populations the number of children reaching
school-leaving age, expressed as a percentage of the total population, has been and
still is below the national average.
Local offices of the Ministry of Labour, Ministry of National
Insurance and luland Revenue
are
of
course established or
proposed in all the towns. Because of the abnormal age structure
of the newtown populations the number of children reaching
school- leaving age, expressed as a
a prercentage of the
total population, has been and still is below the
national average.
Name:
Wenzel"
390/h07-060b.png,"Sentence Database
H07-060
The development corporations have provided office accommodation (in addition to
that included in factory premises) in the form of buildings specially designed to meet
the needs of particular organisations, and have also erected some buildings as a spec-
ulative venture. Despite some misgivings, these have readily let on satisfactory terms,
including in many cases a break clause in the lease allowing for a future increase in
rent to reflect rising values in the town.
The development corporations have provided office
accommodation (in addition to that included in
factory premises) in the form of suildings specially
designed to meet the need of particular organisations,
and have also erected some Suildings as a
speculative venture. Despite some
msgivings, these
have readily let on satisfactory terms, including
in many cases a Steak clause in the lease allowing
for a future increase in rent to reflect Hising
values in the town.
Name:
Pele Sla"
390/h07-063b.png,"Sentence Database
H07-063
More modest premises are provided on the upper floors over shops in some of the
town centres for the small type of office organisation. Government departments with
branches established or about to be established in the new towns include Her Majesty's
Stationery Office at Basildon, the Meteorological Office at Bracknell, the Admiralty
(who have a research laboratory at Harlow), the General Post Office and the Ministry
of Transport at Hemel Hempstead and the Department of Scientific and Industrial
Research at Stevenage.
Move mockest premises are provided
ou
the
uppa
floors over shops in some of the town centres for
.
the small type of office organisation Goverment
departments with Svauches established or a Sout
to se established in the new tocons include Hou
Majesty's Stationery office at Basildon, the
Meteorological office at Bracknell, the Aduiuality
(who have a research laboratory at Harlow), the
General Post Office and the thuistry of Tucusporl
at Hemel Hempstead and the Department of
Name:
Pela Sha"
390/h07-066b.png,"Sentence Database
H07-066
Local offices of the Ministry of Labour, Ministry of National Insurance and Inland
Revenue are of course established or proposed in all the towns. Because of the ab-
normal age structure of the new town populations the number of children reaching
school-leaving age, expressed as a percentage of the total population, has been and
still is below the national average.
Local offices of the Ministry of Labour, Ministry of
National Insurance and Inland Revenue are of course
of or proposed in all the towns. Because
established
of the abnormal age structure of the new town
populations the number of children reaching
School-leaving age, expressed as a
percentage of the
total population, has seen and still is Selow the
national
average.
Name:
""Pelar fella"
390/h07-069a.png,"Sentence Database
H07-069
But whereas the national annual average will settle down at something like 1.4 per
cent after the ""bulge"" has passed, in the new towns the percentage will generally go
on rising (in some towns into the middle seventies) reaching levels of perhaps 2.3 per
cent in some towns before it begins to decline.
will settle
But whereas the uchoval annual average
down at something like 1.4 per cent after the
"" Sulge"" has passed, in the new towns the pacentage
will generally fo
On
Lesing
Cin some towns into the
middle seventies) eaching levels of perlops 2.3
per cent in some towns Sefore it Segius
to declive.
Name:
Peler Jele"
390/h07-071a.png,"Sentence Database
H07-071
During this period, when large numbers of school-leavers will be looking for jobs,
there will be relatively few retirements. For the most part therefore local employment
can be provided only by the expansion of existing industry and the introduction of
new factories, laboratories and offices, and the expected but not easily stimulated
development of the service industries. Schemes for training young people in industry
and commerce will be particularly important in the new towns.
of
scool
-
During this period, when lange numbers
leavers will be looking for jass, there will be
relatively fear retirements. For the most part there for
local employment can be provided only by the
expansion of existing industry and the introduction
of new factories, laboratories and offices, and
the expected Sut not easily stimulated development
of the sevice industries. Schemes for training
young people in industry and commace will
Se particulary important in the new towns.
Name:
Peler Sehle"
391/h07-069.png,"Sentence Database
H07-069
But whereas the national annual average will settle down at something like 1.4 per
cent after the ""bulge"" has passed, in the new towns the percentage will generally go
on rising (in some towns into the middle seventies) reaching levels of perhaps 2.3 per
cent in some towns before it begins to decline.
But whereas the national annual
average
will
settle
down at something like
1.4 per
cent after the ""bulge"" has passed, in the
new towns the percentage will
generally go
on
rising
(in some
towns into the
the middle
seventies) reaching levels of perhaps 2.3 per
cent in
some
towns before it begins to
decline.
Name:
Exposito Javier"
391/h07-071.png,"Sentence Database
H07-071
During this period, when large numbers of school-leavers will be looking for jobs,
there will be relatively few retirements. For the most part therefore local employment
can be provided only by the expansion of existing industry and the introduction of
new factories, laboratories and offices, and the expected but not easily stimulated
development of the service industries. Schemes for training young people in industry
and commerce will be particularly important in the new towns.
During this period when large numbers of school-
leavers will be locking for jobs, there
will be relatively few retirements. For the most
part
there fore
local employment can
be provided only by the expansion of existing
industry and the introduction of
new factories,
laboratories and offices, and the expected but
not easily stimulated development of the service
industries. Schemes for training young people in
industry and commerce will be particulary important
in
Name:
Exposito Javier"
391/h07-075.png,"Sentence Database
H07-075
As the Reith Committee foresaw, ""perfect synchronisation of the movement of em-
ploying firms with the movement of employed people is not practicable"". For short
periods over the years some of the London new town corporations have been able to
offer a house or a flat at once to anyone eligible for one, but in the main house building
has lagged behind the demand.
As the Reith Committee foresaw, ""perfect synchronisation
of the movement of employing firms with the
movement of employed people is not practicable"".
For short periods over the years some of the
London new.
town corporations have been able to
offer
a
house or a
flat at once to
one
any
eligible for one, but in the main house
building has lagged behind the demand.
Name:
Exposito Javier"
391/h07-078.png,"Sentence Database
H07-078
At the present time in most of the towns the waiting period has tended to grow, partly
because the buoyancy of industry generates increasing demands, partly because in
recent years the pressure on the building industry, the shortage of bricks and other
materials, and the shortage of skilled labour, especially in the finishing trades, has
made it difficult for corporations to achieve their full programme.
At the present time in most of the towns
the waiting period has tended to
grow, partly
because the buoyancy of industry generates
increasing demands, partly because in
recent
years
the
pressure on the building
industry, the shortage of bricks and other
materials, and the shortage of skilled labour,
especially in the finishing trades, has made
it difficult for corporations to achieve
their full programme.
Name:
Exponito Javier"
391/h07-080.png,"Sentence Database
H07-080
It is believed that about 60 per cent of the employees of London firms transferring
their business to the new towns moved with them and were thus eligible to rent a
corporation house. Additional workers are recruited through the industrial selection
scheme by arrangement with the Ministry of Labour. This scheme is designed to
ensure that vacancies in the London new towns which cannot be filled locally are filled
as far as possible from people on London housing lists, who thus become entitled to
rent a house in the new town.
were
It is believed that about 60 per cent of the
employees of London firms transfeming their
business to the new towns moved with them and
this eligible to rent a corporation house.
Additional workers are recruited through the
industrial selection scheme by arrangement
with the Ministry of labour. This scheme is
designed to ensure that vacancies in the
london new towns wich cannot be filled
locally
are filled
as
far
as
possible from people
Name:
Exposits Javier"
392/h07-075a.png,"Sentence Database
H07-075
As the Reith Committee foresaw, ""perfect synchronisation of the movement of em-
ploying firms with the movement of employed people is not practicable"". For short
periods over the years some of the London new town corporations have been able to
offer a house or a flat at once to anyone eligible for one, but in the main house building
has lagged behind the demand.
As the Reith Committee foresaw, ""perfect synchro -
nisation of the movement of employing firms with the
movement of employed people is not practicable"".
For short periods over
the
years some of the London
new town corporations have been able to offer a house
στ α
flat at
once
to
Sé
anyone
eligible for one,
but the main house building has logged
behind the demand.
Name:
Steffen"
392/h07-078a.png,"Sentence Database
H07-078
At the present time in most of the towns the waiting period has tended to grow, partly
because the buoyancy of industry generates increasing demands, partly because in
recent years the pressure on the building industry, the shortage of bricks and other
materials, and the shortage of skilled labour, especially in the finishing trades, has
made it difficult for corporations to achieve their full programme.
most of the towns the waiting
At the present time in most
period has tended to
grow, partly because
the
pressure
the buson buoyancy of industry generates increasing
demands, partly because in recent years
on the building industry, the shortage of bricks
and other materials, and the shortage of
skilled labour, especially in the finishing trades,
has made it difficult for corporations to achieve
their full programme
Name:
Steffer"
392/h07-080a.png,"Sentence Database
H07-080
It is believed that about 60 per cent of the employees of London firms transferring
their business to the new towns moved with them and were thus eligible to rent a
corporation house. Additional workers are recruited through the industrial selection
scheme by arrangement with the Ministry of Labour. This scheme is designed to
ensure that vacancies in the London new towns which cannot be filled locally are filled
as far as possible from people on London housing lists, who thus become entitled to
rent a house in the new town.
It is believed that about 60
per
cent of the employees
of London firms transferring their business to the new towns
moved with them and were thus eligible to rent se
a
to
corporation house. Additional workers are recruited through
the industrial selection scheme by arrangement with
the mistery Ministry of Labour. This scheme is designed
to ensure that vacancies in the London new
which cannot be filled locally
possible from people
on
become entitled to rent
Name:
Steffen
are
towns
filled as far as
London housing lists, who thus
a
house in the new town."
392/h07-084.png,"Sentence Database
H07-084
Londoners not in housing need, but whose departure from London may be assumed to
release accommodation there, are recruited for jobs which cannot be filled through the
industrial selection scheme, and only as a last resort are people from outside London
allotted new town houses. As a result, almost 80 per cent of the houses let by the
development corporations in the London new towns have gone to Londoners, about
half of whom are known to have been on local authority housing lists.
Londoners not in housing need, but whose departure
from London
may
be assumed to release accommodation
Here, are recruited for jobs which cannot be filled through
the industrial sector selection scheme, and only
as a last
resort are people from outside London alloted to
houses. As a result, almost 80 percent of the horses
houses Let
by the development
Go
ow town
new
corporations in the
London new towns have gone to Londaners, about
half of whom are known to have been on Local
authority housing Lists.
Name:
Steffen"
393/h07-087.png,"Sentence Database
H07-087
Tables C, D and E of Appendix 16 give details of factories, shops and offices completed
and under construction at the end of the year.
Tables C, D and E of Appendix 16 give details of
factories, shops and offices completed and under
construction at the end of the year.
Name:
Staffi"
393/j07-000.png,"Sentence Database
J07-000
This resulted in units of much lighter weight than could be obtained with tubular
constructions. The growth of the aircraft industry brought even greater emphasis to
the need for lightweight compact heat exchangers. During the 1930's, the secondary
surface plate-and-corrugation construction became established for aero-engine radia-
tors, using dip-soldered copper. The air and engine-coolant passages were separated
by flat plates.
This resulted in units of much lighter weight than could be
obtained with tubular constructions. The growth of the
air craft industrig brought even greater emphasis to the need
for lightweight compact heat exchangers. During the 1930's,
the secondary surface plate-and-corrugation construction
be came
established for aero-engine radiators,
dip - soldered
copper.
using
The air and engine-coolant passages
were separated by flat plates.
Name:
Steffi"
393/j07-009.png,"Sentence Database
J07-009
This development coincided with the introduction of pressurized aircraft cabins and
the demand for air-to-air cabin coolers. Although in this case the heat transfer co-
efficients on the two sides of the heat exchanger were of comparable magnitude, the
use of secondary surface was still attractive, since the greater part of the surface area
could be made up of fins only 0.006 in. (0.15 mm.) thick.
This development coincided with the introduction of
pressurized aircraft cabins and the demand for air-to-air
cabin coolers. Although in this case the heat transfer
coefficients on the two sides of the heat exchanger
were of comparable magnitude, the use of
secondary surface was still attractive
с
since the
greater part of the surface area could be made up
of fins only
0.006 in. (0.15 mm.) thick.
Name:
steffi"
393/j07-012.png,"Sentence Database
J07-012
Furthermore, developments in the detail form of the fins made possible a reduction
in the total surface area required as compared with the use of smooth continuous
passages for the same thermal duty and pressure losses. The properties of compact
form, low weight, and design flexibility thus developed found ready application on a
much larger scale with the introduction of tonnage scale air separation plants.
Furthermore, developments in the detail form of
the fius made possible
a
reduction in the total
surface area required as compared with the use of
smooth
continuous passages for the same
thermal
duty and pressure losses. The properties of
compact form, low weight, and design flexibility
thus developed found ready application on a
much larger scale with the introduction of tonnage
scale air separation plants.
Name: Stefanie"
393/j07-015.png,"Sentence Database
J07-015
The basic method of construction is both simple and extremely flexible. Figure 3 illus-
trates the arrangement of a single passage. This can be extended in length and width
up to the limit of manufacturing equipment available. The corrugation is machine-
formed, thus ensuring a high standard of uniformity in height and fin pitch.
The basic method of construction is both simple and
extremely flexible. Figure 3 illustrates the
arrange meut of a
single passage. This can be
extended in length and width
ир
the fimit of
manufacturing equipment available. The corrugation
is machineformed, thus ensuring a high standard
of uniformity in height and fin pitch.
Name:
Steffi"
394/j01-042.png,"Sentence Database
J01-042
Unless it is known at what oxygen potential a given material in the sodium coolant
circuit will start to oxidise the cell can only be used as has been suggested above, as
an oxygen concentration monitor. However, if a material oxidizes in sodium at a given
oxygen potential the reference electrode could be held at that potential and oxidizing
or reducing conditions in the coolant circuit for that material would be indicated by
a negative or positive potential at the reference electrode.
Unlen it is known at what
oxygen potential
a
given
material in
the rodium
coolant ciunt will start to
oxidine
the all
can
only be used
ал
han
всем
suggested above,
ал
an
охудет
concentration monitor.
However, if
a
material oxidizes in sodium at
given
could
be held
oxygen potential the reference electrode
at that potential and oxiding
reducing conditions
in the
coolant
crunt for that material
would
be
indicated
by
a
negaline
a
positive potential at
the
reference electrode.
Name:"
394/j01-045.png,"Sentence Database
J01-045
Thus for the specific case of niobium in a sodium circuit a corrosion indicator could
be a reference electrode of sodium saturated and equilibrated with niobium sepa-
rated from the coolant by a solid anionic electrolyte. A negative voltage from the
reference electrode would mean oxidizing conditions for niobium and positive volt-
age, non-oxidizing conditions. The practical application of the above idea will involve
considerable experimentation before it can be realised.
This for the precific
care
of nolium in
nodum
a
irmit
a
corrosion
indicator could
be
a
reference
electrode
of
with
nodium naturated and equilibrated
wolium reperated from the coolant by a
a
negative voltage fraim
solid.
anionic electrolyte.
the reference electrode
would
mean
oxidizing
conditions for nolium and positive voltage.
oxidizing conditions. The practical applications of
the
above.
idea
will involve considerable experimenta-
Lim
before it
can
be realned.
Name:"
395/j01-049.png,"Sentence Database
J01-049
The first requirement is for an anionic electrolyte, which can be fabricated into suitable
shapes impervious to gases and liquid sodium and which is neither corroded by sodium
nor by sodium monoxide. Possible materials are zirconia stabilised with lime and
thoria doped with rare earth oxides.
The first requirement is for an anionic
elecholyle, which can be fabricated into
suitable shapes un
m
pervious to
дала
and
liquid sochium and which is neither
conoced by sodiumm not by sodium
are
monoxide. Possible makiak au juconica
stabilised with line and thora cloped
with have earth oxicles.
Name:"
396/j01-059.png,"Sentence Database
J01-059
Provided the temperatures at C and E are the same, thermoelectric contributions to
the voltage should be zero. The probe extends out of the sodium stream through a
close fitting thin walled T-Junction F and passes into the open via a water-cooled O
ring seal G. The open end of the probe is sealed with a vacuum coupling H which also
positions the +ve nickel conductor with respect to the sodium by circlips on either
side of the seal I.
Provided the temperatures at C and E are
the same, thermoelectric contributions to the
voltage should be zero. The probe extends
out of the sodium stream through a close
fitting thin walled T-Junction F and passes
into the open via a water-cooled O ring seal G.
open end of the probe is
probe is sealed with
vacuum coupling # which also positions
tve nickel conductor with respect
The
a
the
to the sodium by circlips on either side
of the seal I.
Name: Moni"
397/j01-063.png,"Sentence Database
J01-063
Evaporation of sodium from the pool C is minimised by a close fitting cylindrical
block of electrolyte J attached to the +ve nickel conductor by nickel circlips. Fixing
and positioning of the probe relative to the coolant stream is effected by tie-bars of
insulating material K joining the vacuum coupling H to the water cooled flange G.
Evaporation of sodium from the pool c in
minimited by a close fitting cyclindrical
block of electrolyte I a tuched to the + ve nickel
conductor by nickel circlips. Fixing and
positioning of the probe relative to the coolant
stream is effected by the tie-bars of insulating
matical K joining the vacuum coupling it to the
water cooked flange G.
Name:
Acantholdi"
398/j01-066.png,"Sentence Database
J01-066
The probe can be evacuated and filled with inert gas via the tube L which must of
course be electrically isolated after this has been carried out. It is not suggested that
the above proposal will be successful but rather that it is worth a trial in the event of
the inadequacy of some simpler method of monitoring the oxygen in a sodium circuit.
The principal difficulty encountered by the author, in determining partial molal free
energies by solid electrolyte cells of very stable oxides such as UO2, MnO etc. was
vapour phase transfer of oxygen by carbonaceous impurities in the blanket gas.
The probe can be evacuated and filled with inert gas
via the tube L which must of course be echically
isolated after this has been carried out. It is not
suggested that the above propoval will be successful
but rather that is worth a trial in the event of
the inadequacy of some simpler method of
monitoring the oxygen in a sodium cirant. The
principal difficulty encountered by the author, in
determining partial molal free energies by volid
electrolyte cells of very stable oxides vach as U02,
MnO etc. was rapour phase transfer of oxygen by
carbonaceous impurities in the blanket gas.
Name: DORIN SPO"
399/j01-070.png,"Sentence Database
J01-070
This resulted in the oxidation of the -ve electrode and reduction of the +ve electrode
which of course led to a loss in E.M.F. from the cell. In the above design the two
electrodes are completely separated from one another so that this major source of
trouble should not be present.
This resulted in the oxidation
of the
-ve electrode and reduction of the twe
dectrode which of course loado a loss in
E.M.F. from the call. In the above design the two
electrodes are
completely separated from one
another so that this major source
trouble should not be pesant.
of
Name:"
400/j04-008.png,"Sentence Database
J04-008
The presence of 75of bismuth-210 is equivalent to ingrowth over two half-lives (ten
days). Therefore after a further forty days, the bismuth daughter will be within
0.1sources are required for use sooner than forty or fifty days after preparation, the
lead-210 together with added lead carrier must be separated from the bismuth-210
daughter by ion exchange (see Analytical Method, steps 4, 5) before precipitating
lead chromate.
The presence of FS of bismuth - 210 is equivalent to
ingrowth over two half-lives (ten days). Therefore
after a further forty days, the bismuth daughter
will be within 0.1. sources are required for use sconer
than forty or fifty days after preparation, the
together with added lead carrier must
lead - 210
be separated from the bismuth -210 daughter by
ion exchange
exchange (see Analytical Method, steps 4,5)
before precipitating lead chromate.
Name:"
401/j04-012.png,"Sentence Database
J04-012
Knowing the time of separation and the activity of the lead-210 solution, the ingrowth
of the bismuth-210 can be calculated. The absolute activity of the reference standards
can be calculated from the known activity of the lead-210 solution and the chemical
yield, but this calculation is unnecessary provided the same lead carrier solution is
used to prepare the reference standards and for the analyses.
knowing the time of separation and
the
activity of the lead-210 solution, the ingrouth
of the bismuth-210 can be calculated. The
absolute activity of the reference standards
can
be collculated from the known actiulty
of the lead-210 solution and the chemical
yield, but this calculation is unnecessary
Provided the same
lead carrier solution is
used to prepare
the reference standards
and
for the analyses
Name:"
402/j04-015.png,"Sentence Database
J04-015
Only the weights of the recovered lead chromate precipitates need be known because
the concentration of the lead carrier solution cancels out of the algebraic equations.
An effort was made to detect the presence of any radioactive impurities in the tracer
by separating the lead-210 and the bismuth-210 by anion exchange. The 15b-counting
of the lead-210 fraction began within a few minutes of completing the separation.
Only the weights of the recovered lead chromate
precipitates need be known because the concentration
of the lead carrier solution cancels out of the
algebraic equations. An effort was made to
detect the presence of any radioactive impurities in
the tracer by separating the lead-210 and the
bismuth-210 by anion exchange. The 15b-counting
of the lead-210 fraction began within a few
minutes of completing the separation.
Name:"
403/j04-019.png,"Sentence Database
J04-019
The ingrowth of bismuth-210 was followed for ten days and showed no abnormalities.
Any impurity in the lead fraction must have been well below one percent. Some
separated lead-210 was used to make reference standards and as a tracer in recovery
experiments. There was no significant difference between these results and those
obtained using the original lead-210 solution supplied by the Radiochemical Centre
which we concluded was radiochemically pure.
The ingrowth of bismuth -210 was followed
for ten days and showed no abnormalities.
Any impurity in
the lead fraction must ha-
ve been well below one percent. Some separa-
ted lead-210 was used to make reference stan
dards and as a tracer in recovery experiments
There was no
se results and those obtained using the original
lead-210 solution supplied by the Radiochemical
significant difference between the-
Centre which we concluded was radio chemi-
cally pure.
Name:"
403/j04-024.png,"Sentence Database
J04-024
Rosenquist (4) showed that minute quantities of lead can be isolated from large vol-
umes of solution by coprecipitating the lead with a strontium sulphate. Lead and
strontium form mixed crystals so that the more insoluble lead sulphate is almost
completely recovered even if precipitation of the strontium sulphate is incomplete.
Using ten milligrams of lead carrier and six hundred milligrams of strontium per
liter, more than 95experiment.
Rosenquist (4) showed that minute quantities of
lead cam
be isolated from large volumes of solu-
tion by coprecipitating the load with a strontium
sulphate. Lead and strontium form mixed cry-
stals so that the move insoluble lead sulphate
is almost completely recovered even if precipitation
of the strontium sulphate is incomplete. Using
of lead courrier and six
ten milligrams
hundred milli
milligrams of strontium per liter,
more
than 95 experiment.
Name:"
404/j04-039.png,"Sentence Database
J04-039
In the preliminary experiments, the tracer was added to a liter of effluent and imme-
diately coprecipitated with strontium sulphate from hot solution. Chemical exchange
was complete under these conditions; but when the tracer was added to alkaline ef-
fluent and allowed to stand for several days before the addition of lead carrier, the
recovery of lead-210 was as much as five per cent low when corrected for gravimetric
recovery of the carrier.
In the preliminary experiments, the tracer was added to a
liter of effluent and immediately coprecipitated with
strontium sulphate from hot solution. Chemical exchange
was complete under these conditions; but when the tracer
was added to alkaline effluent and allowed to
stand for several days before the addition of lead
carrier,
the
recovery of lead-210 was as much as five
per cent low when corrected for gravimetric recovery
of the carrier.
Name:"
405/j04-035.png,"Sentence Database
J04-035
Absorption of the beta particles is also kept to a minimum but the accuracy and
precision of weighing the precipitated sources suffers. All precipitates were weighed
on a semi-micro balance which had been calibrated with a set of certificated weights
from the National Physical Laboratory. Complete chemical exchange between the
radio-lead and the added lead carrier is necessary if the analytical results are to be
correct.
Absorption of the beta particles is also kept to a
minimum but the accurancy and precision of
weighing the precipitated sources suffers. All
precipitates were weighed
on a semi-micro balance
which had been calibrated with a set of certificated
weights from the National Physical Laboratory.
Complete chemical exchange between the
radio-lead and the added lead carrier is
necessary if the analytical results are to
be correct.
Name:"
405/j04-046.png,"Sentence Database
J04-046
The presence and growth of algae in the alkaline effluent does not prevent the recovery
of radio-lead under the prescribed conditions although some radioactivity remains on
the algae until the metathesis has been completed by heating the mixed sulphates
with three separate portions of dilute (1.25 normal) sodium carbonate solution. The
strength of the carbonate solution was chosen after experiments with lead tracer alone
which indicated that less lead was lost than at other concentrations.
The presence and growth of algae in the
alkaline effluent does not prevent the
recovery of radio-lead under the prescribed
conditions although some radioactivity remains
on the algae until the metathesis has been
completed by heating the mixed sulphates
with three separate portions of dilute (1.25
normal) sodium carbonate solution. The
strength of the carbonate solution
was
chosen after experiments with lead tracer
alone
which indicated that less lead was
Name:"
406/k04-005.png,"Sentence Database
K04-005
'If,' she said gently, giving him a look that set his pulses throbbing, 'if I wished to
marry some young gallant, do you think I would ask your help? You would be the
last man I would ask.' Before he could collect his wits to reply to this, there was a
bustle and confusion at the end of the room. Prince Doria had wearied of his toy and
was packing it away in its painted coffer.
""If,"" she said gently, giving him a look that set his pulses throbbing,
""if I wished to marry some young gallant, do you think I would
osk your help? You would be the last man I would ask. Before
he could collect his wits to reply to this, there was a bustle
and confusion at the end of the room. Prince Dorio had
wearied of his toy and was packing itaway in its pointed
coffer.
Name:"
407/j04-053.png,"Sentence Database
J04-053
A small manual coffee grinder is useful as the resin cannot be ground with a mortar
and pestle. The sieved resin is washed repeatedly with distilled water to remove fines
and then with hydrochloric acid to convert the resin completely to the chloride form.
The 60-100 mesh resin is again washed with water to remove the acid and finally dried
in air.
A small
manual
Coffe grinder is
useful as
the resin
Cannot
be ground
with
a
mortar and
Pestle. The
sieved Nesin is
Washed repeatedly with distilled water
to
fines
Nemove
and then
whith
hydrochloric acid to
convert
the
Nesin Completely to
the
Chloride form.
The
69-700
mesh
Nesin
is again
washed with water to
Nemo Me
the
acid
and finally dried in air.
Name:"
408/j04-061.png,"Sentence Database
J04-061
The glass tube is 11 cm. long and 1 cm. in internal diameter. One end of the tube
is drawn down to a fine tip and a B14 conical glass socket is fitted to the other end
as shown in Figure 1. The reservoir is a 50 ml cylindrical separating funnel with a
capillary tap modified by the addition of a B14 cone to fit the glass column.
The glass tube
is
11 cm. long
and 1cm. in internal
diameter. One
end of
the tube is
drawn down to a
fine
tip and
B 14
a
Conical glass
socket is fitted to the
other
end
as
shown in Figure
Figure 1. The reservoir is a
Some
Cylindrical Sepurating funnel with a
capillary top
modified
by the
eddition of a
814
Come to fit the
glass
column.
Name:"
408/j04-065.png,"Sentence Database
J04-065
The exact volume of the eluting agents must be found by experiment for each batch
of resin using radioactive tracer (lead-210, bismuth-210). A typical elution curve is
shown in Figure 3. Once these volumes have been established, the weight of resin
used is also fixed. All available evidence indicates that the fractions containing lead
and bismuth are free of cross contamination apart from the natural ingrowth of the
daughters arising from the decay of lead.
The exact
volume of the eluting agents must be found by
experiment for each batch of resin
each batch of resin using vadioactive tracer
Clad - 210, bismuth - 210). A typical elutions Curve is shown in
Figure 3. Once these volumes have been established, the weight
of resin used is also fixed. All available evidence
indicates
that the fraction containing lead and bismuth are
free
of Cross
Contamination
apart from the
444 natural
ingrowth of the
daughters arising from the decay of
lead.
Name:"
409/j04-070.png,"Sentence Database
J04-070
Polonium-210 remains on the column and does not interfere. Strontium does not
form a chloro-complex and therefore passes through in the feed solution and the first
wash. The resin is used for a single separation and then thrown away. In the first
stage of the analysis, only the fraction containing lead-210 is collected. The lead is
precipitated as the chromate, washed, slurried onto an aluminium counting tray, dried
under an infra-red lamp, weighed, and set aside for five days while the bismuth-210
grows in.
Polonium-210 remains on the Column and does not
interfere. Strontium does not form a chloro-complex
and therefore passes through in the Feed Solution and
the First wash. The resin is used For a single
Separation and then thrown away. In the First Stage
of the analysis, only the Fraction containing
lead-210 is collected. The lead is precipitated as
the chromate, washed, Slurried onto an aluminium
Counting tray, dried under an infra-red lamp,
weighed, and Set aside For Five days while the
bismuth-216 grows in.
Name:"
